incident,cause,text,xw_element,llm_cause_category,llm_psm_element,llm_confidence,llm_passes_agreed,llm_reason
SM-105-20180707-1115,5,Employee or Contract Personnel are responsible for: Understanding and following the requirements of this Fall Protection Policy and Procedure.,,INSUFFICIENT,,low,3,"Statement is a policy requirement statement, not a cause statement. It describes what employees should do rather than explaining why an incident occurred or what management system failed."
SM-105-20180707-1115,6,"Requirements This Policy provides for continuous or 100% tie off fall protection, when possibility of a fall from 6 feet or greater exists. This means the employee must be tied off 100% of the time while repositioning or moving into a work area at heights of 6 feet or greater.",,INSUFFICIENT,,low,3,Statement describes a policy requirement for fall protection but does not identify a cause of an incident or management system failure; it is a policy statement without reference to what went wrong or which control was absent or inadequate.
SM-105-20180707-1115,7,"Hazard Analysis When a job task will create the possibility or potential for a fall, the Person in Charge (PIC), Lead Operator or Consultant should consider methods in which to address fall hazards in the following order: Fall Elimination Fall Prevention Fall Protection",,INSUFFICIENT,,low,3,"This statement describes a hazard analysis procedure or guideline rather than a cause of an incident. It does not explain what failed, what was missed, or what went wrong in a specific incident."
SM-105-20180707-1115,8,"As per the Contract Crane Mechanics Fall Protection Policy: Fall protection is required whenever employees are potentially exposed to falls from heights of six feet (OSHA General Industry) or greater to lower levels. This includes work near and around excavations. Use of guard rails, safety nets, or personal or fall arrest systems should be used. When the standard methods of protection are not feasible or a greater hazard would be created.",,INSUFFICIENT,,low,3,"Statement is a policy excerpt describing fall protection requirements, not a cause statement explaining why an incident occurred or what control failed."
SM-105-20180707-1115,9,The crane mechanic contract representative failed to utilize fall protection as per Fieldwood’s Fall Protection Policy.,,Human Performance Error,17,high,3,"The mechanic failed to execute an existing control (fall protection per policy) during task execution, which is a work control failure."
SM-105-20180707-1115,10,Contract representatives failed in evaluation the need for a rescue plan as an integral part of pre-planning a job which requires the use of fall protection as per Fieldwood’s Fall Protection Policy.,,Management Systems,17,high,3,"Contract representatives failed to evaluate the need for a rescue plan as an integral part of pre-planning a job requiring fall protection, which is a work control and task risk management failure."
SM-105-20180707-1115,11,The accumulation of hydraulic oil in the crane skid from the anti-two block hoses being removed and the skid not being cleaned increased the risk of falling from the working surface.,,Management Systems,15,high,3,The skid not being cleaned after hose removal represents a failure in inspection and maintenance procedures to manage the hazardous accumulation of hydraulic oil on the working surface.
SM-105-20180707-1115,12,Numerous contract representatives failed in using stop work authority (SWA) as per Fieldwood’s SWA Policy due to the potential fall hazard.,,Work Environment,17,high,3,"Contract representatives failed to execute stop work authority (SWA) as per established policy when a fall hazard was present, indicating a breakdown in work control and task risk management procedures."
SM-105-20180707-1115,13,"Contract representatives failed to identify fall elimination, fall prevention and fall protection in their job safety analysis (JSA). This includes but does not limit hazard control for job step 19 in the JSA, changing out the anti-two block valve.",,Management Systems,6,high,3,"Contract representatives failed to identify fall elimination, fall prevention and fall protection in their job safety analysis, meaning hazards were never identified for this task."
SM-105-20180707-1115,14,"As per Fieldwood representatives, the crane could have been swung over to a different location which would have mitigated the chance of a person falling overboard.",,Management Systems,6,high,3,"The statement indicates that a hazard mitigation option (swinging the crane to a different location) was not identified or considered, suggesting a failure in hazard identification and risk assessment to recognize alternative control measures."
SM-105-20180707-1115,15,"If the lessee would have reviewed the Working from Heights and/or Open Hole Checklist located in Section D Chapter 6 Part-A, this incident would have been avoided. The Fall Rescue Plan was not discussed during the pre-job planning. This step could have allowed a quicker rescue response.",,Management Systems,17,high,3,"The lessee failed to review the Working from Heights and Open Hole Checklist and did not discuss the Fall Rescue Plan during pre-job planning, indicating inadequate work control and task risk management procedures were not executed."
SM-105-20180707-1115,16,"Fall Rescue Plans Ensure a plan is discussed, proper equipment and personnel are available and described during pre-job planning JSA (Job Safety Analysis).",,INSUFFICIENT,,low,3,Statement describes a recommended control (fall rescue plan discussion and JSA) rather than identifying a cause of failure; it does not explain what went wrong or what management system failure allowed an incident to occur.
SM-130-20170911-1138,1,The probable cause of the accident is not using the proper tools for the task. The IE did not follow the task steps and hazard controls as documented on the JSA by utilizing the overhead chain hoist to relocate,,Management Systems,17,high,3,"The IE did not follow the task steps and hazard controls as documented on the JSA, indicating a failure to execute an existing work control and permit to work system."
SM-149 C-20210107,1,The IE’s foot slipped due to poor foot placement incident does not have a flat surface to step on sensor.,,Work Environment,17,high,3,"The incident resulted from lack of a flat surface to step on at the work location, a hazard that should have been identified and controlled through work control and task risk management before the task was executed."
SM-149-20200217-0800,1,The BSEE incident investigation team determined that the probable cause of the incident was using improper equipment for the job. The crew used tubular elevators dressed for 1.5-inch tubular instead of being dressed for 1.25-inch tubular.,,Management Systems,17,high,3,"The crew used improper equipment (1.5-inch elevators instead of 1.25-inch) for the job, indicating a failure in work control and task risk management to verify correct equipment selection before execution."
SM-149-20200217-0800,2,BSEE’s post investigation into this incident revealed the following contributing causes: 1) the elevators were pre-equipped for the wrong size pipe scheduled for the job; 2) inadequate pre-job planning for the determination of the correct elevator dies; 3) the “C” plate was incorrectly installed that masked the 1.5-inch size stamp on the “C” plate that is used visually to identify the size of the elevator dies installed and; 4) the elevators were not inspected prior to deployment in the field nor were the elevators inspected in the field.,,Management Systems,13,high,3,inadequate pre-job planning for the determination of the correct elevator dies and the elevators were not inspected prior to deployment in the field nor were the elevators inspected in the field
SM-223-20200321-1200,1,The BSEE incident investigation team determined that the incident were due to: . Performed job task not covered in the pre-job safety approved work procedure;,,Management Systems,8,high,3,"Job task was not covered in the pre-job safety approved work procedure, indicating inadequate operating manuals and procedures"
SM-223-20200321-1200,2,The BSEE incident investigation team determined that the incident were due to: . Improper hand placement by the PDC Roustabout; and,,INSUFFICIENT,,low,3,"Statement names only the immediate action ('improper hand placement') without explaining why the worker placed their hand improperly, what hazard was not controlled, or what management system failed to prevent it."
SM-223-20200321-1200,3,The BSEE incident investigation team determined that the incident were due to: . Not following correct work procedure for job task.,,Work Environment,17,high,3,Not following correct work procedure for job task indicates a work control failure where an established procedure existed but was not executed during task performance.
SM-223-20200321-1200,4,BSEE’s investigation into this incident revealed the,,INSUFFICIENT,,low,3,Statement is incomplete and truncated mid-clause; it names only that BSEE conducted an investigation but provides no substantive cause information to classify.
SM-223-20200321-1200,5,. Inadequate job briefing and preparations for setting deck; probable causes of the meeting and not covered in following contributing causes: the basket down on the keyway,,INSUFFICIENT,,low,3,Statement is truncated and incoherent mid-clause ('the basket down on the keyway' is incomplete); insufficient detail to determine which management system failure is being described.
SM-223-20200321-1200,6,. Poor communications between all parties involved in the transfer operations; and,,Communication,10,high,3,Poor communications between all parties involved in the transfer operations indicates a failure in managing operational interfaces where coordination between multiple parties is essential.
SM-223-20200321-1200,7,. The load in the basket was not secured properly during transfer operations.,,Work Environment,17,high,3,"Load was not secured properly during transfer operations, indicating a work control and task execution failure where required securing procedures were not followed."
SM-237-20220802,1,Human Performance Error- Improper foot placement: The IE failed to observe the hazard of placing his foot on the tires while preparing,3,Human Performance Error,6,high,3,"The IE failed to observe the hazard of placing his foot on the tires, indicating the hazard was not identified or recognized during task preparation"
SM-237-20220802,2,N/A,,INSUFFICIENT,,low,3,Statement is 'N/A' with no substantive content to evaluate against PSM framework
SM-58-20190911-1330,1,The BSEE investigation team determined the probable cause of the incident was due to a non-OEM retention roll pin installed in place of an OEM brake band 5/16-inch by 4-inch retention cotter pin. Post-incident investigation also revealed incorrect retaining roll pins were installed in both drawworks brake band assemblies instead of the required OEM brake band cotter pins.,,Equipment Failure,16,high,3,"Non-OEM retention roll pins were installed instead of required OEM brake band cotter pins in safety-critical brake band assemblies, indicating failure in management of safety critical devices."
SM-58-20190911-1330,2,BSEE’s incident investigation identified the following contributing causes: 1) the failure to recognize a non-OEM part was installed by a third-party contractor despite of an earlier brake band failure incident; 2) the holes of the retention and connecting pins were misaligned for proper installation; and 3) OEM cotter pins were not installed as required by the manufacturer.,,Management Systems,18,high,3,"Third-party contractor installed non-OEM part despite earlier failure incident, and OEM cotter pins were not installed as required, indicating failure in contractor selection, management, and oversight of contractor work quality and compliance with specifications."
SM-93-20171114-1215,1,The BSEE incident investigation team determined that the probable cause of the incident was due to improper hand placement on the rig tongs by the roustabout.,,Human Performance Error,17,high,3,Improper hand placement indicates a work control failure where the required safe work procedure or task risk management for rig tong operation was not properly executed or enforced during the task.
SM-93-20171114-1215,2,BSEE's investigation into this incident identified the following contributing causes: the Job Safety Analysis did not adequately handling rig tongs and 2) the rig tong handle visual reference.,,Management Systems,6,high,3,"Job Safety Analysis did not adequately identify hazards related to handling rig tongs and the visual reference issue, indicating a failure in hazard identification and risk assessment."
SM-99-20181006-0930,1,The CE failed to detect the threat of placing his fingers in a hazardous location. The rigger failed to correct the sling raising the lid at the beginning of the lift which would have prevented the incident.,,Management Systems,17,high,3,"The rigger failed to correct the sling raising the lid at the beginning of the lift, indicating a work control failure where a required corrective action during task execution was not performed."
SM-99-20181006-0930,2,As per the Cox Crane Operating Procedure-Normal Start Up 7. Use taglines to help control the load. If the tagline would have been utilized to control the lift the employee may not have placed his hand,,Management Systems,17,high,3,"A procedure existed (Cox Crane Operating Procedure requiring taglines) but was not executed; the employee did not utilize the prescribed control, indicating a work control failure in task execution."
SP-49-20200908-1330,1,"Equipment Failure - Inadequate preventive maintenance: Evidence shows localized corrosion on the beam of the 24"" x 36"" deck grating that fell in the water below created a hole where the injured person fell halfway through. The waterline below where the injured person fell halfway through is 62 feet.",15,Equipment Failure,15,high,3,"Localized corrosion on deck grating created a hole due to inadequate preventive maintenance, which is directly addressed by inspection and maintenance management systems."
SP-49-20200908-1330,2,"Work Environment - Hazardous workspace: For the steel bar deck grating corrosion in the area of the open hole, in addition to areas surrounding the open hole near and around process vessels that were still in service personnel and the environment.",6,Work Environment,15,high,3,Steel bar deck grating corrosion in areas surrounding process vessels indicates inadequate inspection and maintenance of structural integrity in the work environment.
SP-49-20200908-1330,3,n/a,,INSUFFICIENT,,low,3,Cause statement is 'n/a' with no substantive information to evaluate against PSM framework
SP-60-20130518-0600,1,"Excessive chemical emulsion build up in the Low Pressure (LP) Separators (MBD 2110 & MBD 2120), resulting in a foaming action inside of the vessels causing a discharging of oil and water emulsion into the Floatation cell. This caused an upset in the Floatation Cell, which adversely affected the level controllers and level shutdowns. The end result was discharging an oil/water emulsion out the overboard water piping. Ankor's Morning Production Reports indicate a fluctuation in daily oil production rates. On May 15th oil production was recorded at 1551 bbls and then on May 17th oil production was at 1217 bbls. Chemical injection rates have to be adjusted accordingly to this fluctuation as not to overtreat the LP System.",,Management Systems,9,high,3,"Chemical injection rates have to be adjusted accordingly to production fluctuations, but the process and operational status monitoring system failed to detect and respond to the recorded production rate changes (1551 bbls to 1217 bbls) that should have triggered corrective chemical injection adjustm"
SP-60-20130518-0600,2,"It has been determined that the sheen started sometime during the night, under the cover of darkness, where it was not visible to personnel. And the excessive chemical emulsions in the LP System did not activate any of the Level Safety High/Low (LSHL) shut ins, resulting in the production staying in service until it was discovered the next morning.",,Equipment Failure,16,high,3,"The Level Safety High/Low (LSHL) shut-in devices 'did not activate' despite excessive chemical emulsions in the LP System, indicating a failure of safety critical devices to function as designed."
SP-65-20140807-1540,1,"2nd Stage Compressor cylinder was too heavy for the nylon sling and deterioration causing the sling to lose its full capacity to carry the weight of the load. The weight indicator in the crane when the straps broke indicated the weight was at 8600 lbs; Crane weight indicator showed that it could take a load up to 22,022 lbs with the radius the crane boom was in at the time of the accident.",,Equipment Failure,15,high,3,Nylon sling deterioration caused loss of capacity; inspection and maintenance of lifting equipment failed to identify the degraded sling before use.
SP-65-20140807-1540,2,Bad body placement: The IP left himself in an area where there was no escape route and was unaware of his foot placement while the load was in the air.,,Management Systems,17,high,3,"The IP was left in an unsafe position with no escape route while a load was in the air, indicating a failure of work control and task risk management to establish safe work positioning and awareness protocols."
SP-65-20140807-1540,3,Improper rigging procedures. -,,Management Systems,8,high,3,"Improper rigging procedures indicates that operating procedures for rigging were either absent, inadequate, or not properly established to ensure correct execution."
SP-65-20140807-1540,4,Nylon sling was improperly stored and had an oily substance and deteriorated conditions. -,,Management Systems,15,high,3,"Nylon sling was improperly stored and had an oily substance and deteriorated conditions, indicating inadequate inspection and maintenance of equipment."
SP-65-20140807-1540,5,Poor or lack of communication during the lifting operations. -,,Communication,17,high,3,"Poor or lack of communication during the lifting operations indicates a failure in coordinating task execution, which is in-task communication and work control rather than external stakeholder communication."
SP-65-20140807-1540,6,Personnel involved in crane operations to lift Compressor Cylinder did not perform an adequate JSA in identifying all potential hazards of the task. -,,Management Systems,6,high,3,Personnel did not perform an adequate JSA in identifying all potential hazards of the task
SP-77-20170603-1935,1,The SRL cable became positioned behind one,,INSUFFICIENT,,low,3,Statement describes only what happened (cable position) without explaining why it occurred or what control failure allowed it; insufficient causal depth to determine which management system would prevent recurrence.
SP-77-20170603-1935,2,of the fingers on the monkey board. of the fingers on the monkey board.,,INSUFFICIENT,,low,3,"Statement is truncated and repetitive ('of the fingers on the monkey board' repeated twice), providing no substantive information about cause, control failure, or management system deficiency."
SP-77-20170603-1935,3,The SRL used by the employee working of the derrick.,,INSUFFICIENT,,low,3,"Statement is truncated mid-clause ('The SRL used by the employee working of the derrick') and does not explain what went wrong with the SRL, how it was misused, or what control failure occurred."
SP-77-20170603-1935,4,The stabbing board’s working surface,,INSUFFICIENT,,low,3,Statement is truncated mid-clause and names only a failed component without explaining the cause or management system failure.
SP-93-20170127-0800,1,"The condition of the mounting bolts being backed out of the slew drive system (hydraulic swing gear motor) went undetected. The condition of the bolts coming loose over a long period of time went without notice allowing the housing failure to occur. An inspection of the bolts is not part of the normal daily pre-use, quarterly, or annual inspection. To detect abnormal movement of the hydraulic motor requires two personnel, a crane operator and an observer, while in operation.",,Management Systems,15,high,3,"An inspection of the bolts is not part of the normal daily pre-use, quarterly, or annual inspection, indicating inadequate inspection and maintenance procedures for detecting bolt loosening in the slew drive system."
SP-93-20170127-0800,2,"Without the hydraulic motor secured, due to the bolts backing out and subsequent failure of the motor housing, a misalignment with the gears was created. There was a complete lack of control of boom swing movement. The complete failure of the motor housing happened during the personnel lift.",,Management Systems,15,high,3,Bolts backing out and subsequent failure of motor housing indicates inadequate inspection and maintenance procedures failed to detect or prevent fastener loosening and structural degradation.
SP-93-20170127-0800,3,Sea conditions were three to five feet with West.,,INSUFFICIENT,,low,3,Statement describes environmental conditions (sea state) without explaining how this condition caused an incident or what control failure allowed it to create a hazard.
SP-93-20170127-0800,4,Winds conditions were 22 to 27 kts. gusting,,INSUFFICIENT,,low,3,Statement merely describes environmental conditions without indicating a management system failure; does not explain how wind conditions caused an incident or what control was absent or inadequate.
SP-93-20170127-0800,5,The boom angle used during the lift made it winds.,,INSUFFICIENT,,low,3,"Statement is incomplete and unclear ('made it winds' appears truncated or garbled); insufficient information to determine whether this reflects a hazard identification gap, inadequate procedure, failure to execute a control, or equipment limitation."
SP-93-20170127-0800,6,"Had the slew drive system failed not due to an occasional six feet out of the North/ out of the North. susceptible to be affected by gusting the bolts backing out, the contributing causes mentioned above would had not been a factor. Normal crane operations can be successful under these same weather conditions.",,INSUFFICIENT,,low,3,"Statement is incoherent and truncated mid-clause ('six feet out of the North/ out of the North'), making it impossible to identify the actual cause or determine which management system would have prevented recurrence."
SP-93-20170127-0800,7,Third party crane inspection contractor had no written process addressing the swing gear housing bolts.,,Management Systems,18,high,3,"Third party crane inspection contractor had no written process addressing the swing gear housing bolts, indicating failure in contractor management and the requirement for contractors to have adequate procedures."
SP-93-20170127-0800,8,Not all bolts on the swing gear to the design.,,Equipment Failure,15,high,3,Bolts not conforming to design specification indicates a failure in inspection and maintenance to verify equipment integrity against design requirements.
SP-93-20151009-0015,1,"The specific ignition source for the fire has been identified by 3rd Party Special Investigators as heat from the electric stove/oven transferred through the metal walls to combustible materials in the walls. Installation specifications require a 6” clearance at the rear and sides from combustible construction. The stove was secured directly to the rear and right side walls prior to the fire. Evidence indicates that heat transferred from the oven through the metal walls and to combustible wood panels, supports, insulation and wiring.",,Management Systems,15,high,3,"Installation specifications required 6"" clearance from combustible materials, but the stove was secured directly to walls; this represents a failure of inspection and maintenance to verify compliance with design specifications and identify the hazard of heat transfer to combustibles."
SP-93-20151009-0015,2,"The rental galley was pre-installed with its appliances and equipment before it was delivered offshore by Gulf Land Building Rentals representatives. The installation specification tag is located on the back of the stove, out of view.",,INSUFFICIENT,,low,3,Statement describes a design/installation issue (specification tag location) but does not articulate what control failure or management system breakdown allowed an inadequate installation to proceed offshore without detection or correction.
SP-93-20120529-1205,1,Using unapproved open topped flowback equipment.,,Management Systems,12,high,3,Using unapproved open topped flowback equipment indicates a change or deviation from approved equipment specifications that should have been subject to management of change procedures.
SP-93-20120529-1205,2,Possible static discharge from flow of liquid into an ungrounded system.,,Management Systems,6,high,3,"The statement identifies a hazard—static discharge from ungrounded liquid flow—that was not controlled, indicating a failure in hazard identification and risk assessment to recognize this electrostatic hazard."
SP-93-20120529-1205,3,High pressure hose connected to header system was draped into open top tank with a metal fitting that could have caused a spark.,,Management Systems,6,high,3,"The hazard of a metal fitting on a hose draped into an open tank creating spark potential was never identified, indicating a failure in hazard identification and risk assessment."
SP-93-20120529-1205,4,Uncontrolled escaping combustible vapor.,,INSUFFICIENT,,low,3,"Statement describes the incident outcome ('uncontrolled escaping combustible vapor') rather than the underlying cause or failed management system; insufficient detail to determine whether this resulted from hazard identification failure, inadequate equipment design/maintenance, failed work controls, or another PSM element."
SP-93-20120529-1205,5,"Improperly grounded equipment i.e. Gas buster and open top tank was not properly grounded, which could have contributed to the ignition to the vapors in the tank. -",,Management Systems,15,high,3,"Equipment was not properly grounded, indicating a failure in inspection and maintenance to ensure equipment met safety standards for static electricity control."
SP-93-20120529-1205,6,Personnel to close to the open top flowback equipment.,,Work Environment,17,high,3,Personnel positioned too close to open flowback equipment indicates inadequate work control and task risk management to establish safe working distances from hazardous equipment.
SP-93-20120529-1205,7,"Uncontrolled well flow (During flowback operation, personnel were not located where they could control flow coming out of the well).",,Management Systems,17,high,3,"Personnel were not located where they could control flow, indicating a work control failure—the control to position personnel at critical monitoring/control points during flowback was not executed as required."
SP-93-20120529-1205,8,Diesel air compressor exhaust was located within 10' of the open top tank.,,Management Systems,6,high,3,"The hazard of diesel exhaust proximity to an open tank was never identified during hazard identification and risk assessment, allowing an unsafe equipment layout to exist."
SP-93-20120529-1205,9,"Inadequate fire prevention plan (i.e. Facility approved for dry chemical only, however, addition of 100 bbls open top tank and gas buster voided that approval).",,Management Systems,12,high,3,"Addition of 100 bbls open top tank and gas buster voided the facility's fire prevention plan approval, indicating a management of change process failure where modifications were not properly evaluated against existing safety controls."
SP-93-20120529-1205,10,Not following approved plan (Did not route produced well fluids to platform production system). -,,,,low,0,no parseable response
SP-93-20120529-1205,11,No man in attendance to shut-in well in case of emergency.,,Management Systems,14,high,3,No man in attendance to shut-in well in case of emergency indicates inadequate emergency preparedness and response capability for a critical safety function.
SP-93-20120529-1205,12,Manual Master Valve not easily operable i.e. missing handle.,,Equipment Failure,15,high,3,Manual Master Valve missing handle indicates a maintenance deficiency where equipment inspection and maintenance failed to identify or correct an inoperable safety-critical component.
SP-93-20120529-1205,13,SSV capped due to wireline operation.,,INSUFFICIENT,,low,3,"Statement describes what happened (SSV capped during wireline operation) but does not explain why this occurred or what management system failure allowed it, making root cause determination impossible."
SP-93-20120529-1205,14,SCSSV out of well due to wireline operation.,,INSUFFICIENT,,low,3,"Statement is truncated and does not explain why the SCSSV was out of well during wireline operation or what control failure allowed this hazardous state; insufficient detail to determine whether this reflects a hazard identification gap, maintenance issue, work control failure, or procedural inadequacy."
SP-93-20120529-1205,15,No sign identifying SCSSV Out of Well (Confusion of what well was in need to be shut-in). -,,Management Systems,7,high,3,Absence of signage identifying SCSSV status represents a documentation and knowledge management failure that led to confusion about which well required shut-in
SP-93-20120529-1205,16,Uncontrolled well flow (Platform personnel failed to shut-in B 21D well prior to evacuating the platform.,,Work Environment,17,high,3,"Platform personnel failed to shut-in the well prior to evacuation, indicating a work control and task execution failure where a critical procedural step was not completed before abandoning the location."
SP-93-20120529-1205,17,"Did not perform adequate JSA, HAZOPs, and HAZIDs for flowback operation. Obvious lack of communication by all parties involved as to their designated job responsibilities and federal regulation requirements.",,Management Systems,6,high,3,"Did not perform adequate JSA, HAZOPs, and HAZIDs for flowback operation—these are hazard identification and risk assessment activities that were not conducted."
SP-93-20120529-1205,18,High flammability of chemical being used to treat well.,,Management Systems,6,high,3,High flammability of chemical being used indicates a hazard that should have been identified and assessed during hazard identification and risk assessment.
SP-93-20141020-1000,1,Minor fragments from previous repairs of the right bank #6 cylinder went unnoticed during installation of the new cylinder.,,Management Systems,15,high,3,"Minor fragments from previous repairs went unnoticed during installation, indicating inadequate inspection and maintenance procedures for equipment preparation and cleanliness verification."
SP-93-20141020-1000,2,The major internal breakdown included instant systems/components that then allowed lube oil to developed a small flame causing the turbine side the turbine housing internally.,,INSUFFICIENT,,low,3,Statement is incoherent and truncated mid-clause ('causing the turbine side the turbine housing internally' is incomplete). It names failed components but does not explain why the failure occurred or what management system breakdown allowed it.
SP-60-20190605-0915,1,Equipment Failure - Inadequate preventive maintenance: Fieldwood Energy failed to correct the corrosion areas of concern documented in the 2018 API RP 2A Level 1 survey inspection report.,15,Management Systems,15,high,3,"Fieldwood Energy failed to correct corrosion areas documented in the 2018 API RP 2A Level 1 survey inspection report, representing inadequate preventive maintenance and inspection follow-up."
SP-60-20190605-0915,2,"Personnel Training - Personnel not trained: Fieldwood Energy failed to train operators on identification of imminent safety hazards regarding to the production vessels, piping, handrails, decking, and the deterioration of fasteners on the platform.",,Management Systems,3,high,3,"Personnel not trained on identification of imminent safety hazards indicates failure in employee competency assurance, which is the core of element 3 (Employee selection, placement and competency, and health assurance)."
SP-60-20190605-0915,3,"Management Systems- Inadequate documentation: Fieldwood used three different versions of the platform safety checklist over the course of the 4 weeks of checklists provided. Fieldwood used versions 0, 2, and 4 indicating there is inconsistency in the use of the most recent version.",8,Management Systems,7,high,3,"Inadequate documentation with inconsistent versions of the platform safety checklist indicates a failure in documentation, records and knowledge management."
SS-114-20120330-0715,1,"A construction crew member made an unconscious decision to attempt to stop the chemical from spraying on the deck, equipment and employees by kinking the line by hand. Within seconds, the chemical line burst causing chemical to escape and spraying him in his eyes. Also, the poly-flow tubing used in the application was susceptible to abrasion and allowed for a maximum allowable working pressure (MAWP) that was less than the maximum discharge of the chemical injection pump.",,Management Systems,6,high,3,"The poly-flow tubing was 'susceptible to abrasion' with MAWP 'less than the maximum discharge of the chemical injection pump', indicating the hazard of pressure exceedance and tubing failure was never identified during design or selection."
SS-114-20120330-0715,2,The poly-flow tubing used in the application was susceptible to abrasion and allowed for a maximum allowable working pressure (MAWP) that discharge of the chemical injection pump.,,INSUFFICIENT,,low,3,"Statement is truncated mid-clause ('that discharge of the chemical injection pump') and does not clearly establish whether this was a design/specification failure, a maintenance issue, or a hazard that was never identified. The root cause is unclear."
SS-114-20180720-0855,1,Poor Hand and body placement by the diver on the,,INSUFFICIENT,,low,3,Statement is truncated mid-clause and names only an observed action without explaining the underlying cause or control failure that would prevent recurrence.
SS-177-20170802-1515,1,Failure to shut-in well A5 prior to commencing hot work.,,Management Systems,17,high,3,"Failure to shut-in well prior to hot work indicates a required control was not executed, which is a work control and permit-to-work system failure."
SS-177-20170802-1515,2,Well A5 had a leaking diaghram in its SSV which allowed gas to be ignited.,,Equipment Failure,15,high,3,A leaking diaphragm in the SSV represents a maintenance and inspection failure; the equipment defect should have been detected and corrected through inspection and maintenance procedures.
SS-177-20170802-1515,3,Lack of Communication: The cutting crew and Company Representative failed to communicate with the Production Operator to ensure well A5 was shut-in.,,Communication,10,high,3,"Cutting crew and Company Representative failed to communicate with Production Operator regarding well shut-in, representing a breakdown in management of operational interfaces between different work groups."
SS-177-20170802-1515,4,"Conflicting procedures: The JSEA and the hot work permit conflicted. The JSEA stated that well A5 needed to be shut-in, but the hot requirement to shut-in the well.",,Management Systems,8,high,3,"Conflicting procedures between the JSEA and the hot work permit indicate inadequate or conflicting operating manuals and procedures that failed to provide clear, consistent guidance for the work activity."
SS-193-20220507-0910,1,"Equipment Failure. BSEE concludes that the lack of heat dissipation in conjunction with considerable increase in production, caused substantial temperature change resulting in expansion and contraction rates of dissimilar material thickness to cause failure of the welds of the fire tubes.",,Management Systems,6,high,3,The hazard of thermal stress from heat dissipation inadequacy combined with production increase was not identified; a functioning hazard identification process would have recognized the risk of differential expansion in dissimilar materials under these operating conditions.
SS-193-20220507-0910,2,Human Performance error. Operators were not taking into consideration the cause and effect nature of the fluctuations in total production and Heater Treater temperature. Significant changes in production should have warranted changes in temperature and/or retention time.,,Human Performance Error,8,high,3,Operators failed to follow the cause-and-effect relationship that should have been established in operating procedures: 'Significant changes in production should have warranted changes in temperature and/or retention time.'
SS-198-20170716-1630,1,The probable causes identified by investigation,,INSUFFICIENT,,low,3,"Statement is a generic header that identifies no specific cause, hazard, control failure, or incident mechanism; it merely labels the section of the report without substantive content."
SS-198-20170716-1630,2,Failure to purge,,INSUFFICIENT,,low,3,"Statement is too truncated and lacks context; does not explain whether purging was omitted due to missing procedure, inadequate training, lack of work control, or other systemic failure."
SS-198-20170716-1630,3,Inadequate JSA,,Management Systems,17,high,3,"Inadequate JSA (Job Safety Analysis) is a failure of work control and task risk management, which should identify hazards and controls specific to the work being performed."
SS-198-20170716-1630,4,"of this incident include: A Renaissance internal investigation revealed that, ""[s]ome of the contributing factors are employee competency testing, insufficient hazard analysis, complacency and lack of detail[ed] understanding of proper purging techniques.""",,Management Systems,6,high,3,"The statement explicitly identifies 'insufficient hazard analysis' as a contributing factor, which directly maps to the hazard identification and risk assessment element."
SS-198-20130710-2115,1,"Poor Body Placement -Failure to stop the job once the initial lift was made and the clamps where identified as possible hazard. - Witnesses stated that the IP warned another employee to stand back in case the casing slacked off when it was set down. Therefore, he recognized the hazard but failed to take proper action to prevent it.",,Work Environment,17,high,3,"The hazard was recognized but 'failed to take proper action to prevent it'—a control (stopping the job, repositioning personnel) existed in principle but was not executed, which is a work control failure."
SS-198-20130710-2115,2,Other contributing causes may have been: Failure to identify and properly mitigate the hazards associated with having excessive space between the chockers,,Management Systems,6,high,3,Failure to identify and properly mitigate the hazards associated with having excessive space between the chockers
SS-198-20130710-2115,3,Other contributing causes may have been: Crane Operator did not check to see making the lift. -,,INSUFFICIENT,,low,3,Statement is truncated mid-clause ('did not check to see making the lift') and does not clearly convey what check was omitted or what the actual failure was.
SS-224-20180223-0645,1,The probable cause of this incident was the F/G left in the open position overnight.,,INSUFFICIENT,,low,3,"Statement names what failed (F/G left open) but does not explain why the control failed—whether a procedure was absent, not followed, inadequately communicated, or monitoring was absent. Cannot distinguish between work control (17), procedure adequacy (8), or monitoring (9) without more detail."
SS-224-20180223-0645,2,Scrubber's manual dump valve being Oil contamination in the platform supply system prevented the Sump Tank LSH from shutting in the platform.,,INSUFFICIENT,,low,3,Statement is grammatically incomplete and truncated mid-clause ('Scrubber's manual dump valve being Oil contamination...'); the causal mechanism is unclear and does not support confident classification of which management system failure allowed this to occur.
SS-225-20130707-1830,1,The probable cause of the loss of well control was pulling the short string plug at 2550 feet without confirming the existence of pressure below the plug.,,Human Performance Error,17,high,3,"The operator pulled the plug without confirming pressure below it, indicating a failure to execute the required work control procedure of pressure verification before this critical operation."
SS-225-20130707-1830,2,Failure to research all wellbore and well production records to determine wellbore conditions before permitting the abandonment work. A site specific hazard analysis could have prevented this incident.,,Management Systems,6,high,3,"Failure to research wellbore records to determine conditions before permitting work, and the explicit statement that 'a site specific hazard analysis could have prevented this incident,' indicates the hazard was never properly identified and assessed."
